 Number of tacts (im units) = 1
 Number of massive (im units) = 100
 Command Line curl 192.168.222.7:9000 > /dev/null 2>&1
cycle , cPeriod , count , procDur , procTime , lI , spb
0,41,0,9248290.0,1.25E7,1.3516012149273,0.13084857348165804
0,41,1,1.4910473E7,1.25E7,0.8383369192915611,-0.07658140764357327
0,41,2,1.3378334E7,1.25E7,0.93434653373133,-0.02949202122675562
0,41,3,1.1732131E7,1.25E7,1.065450087456405,0.027533109376366032
0,41,4,1.1746171E7,1.25E7,1.064176572944494,0.02701369402403361
0,41,5,9822598.0,1.25E7,1.2725757482898108,0.10468364254921535
0,41,6,8964785.0,1.25E7,1.3943446496485972,0.14437013455137995
0,41,7,1.1864941E7,1.25E7,1.0535239913961645,0.022644430036505587
0,42,0,9878241.0,1.1111111E7,1.1248066330837647,0.05107786875610355
0,42,1,1.0526715E7,1.1111111E7,1.0555155145741097,0.02346462120066806
0,42,2,9154197.0,1.1111111E7,1.213772327600116,0.08413723192890334
0,42,3,8589174.0,1.1111111E7,1.2936181057689597,0.11180608542379446
0,42,4,9136377.0,1.1111111E7,1.2161397236563245,0.08498347438320732
0,42,5,9764070.0,1.1111111E7,1.1379589658820553,0.056126601942800496
0,42,6,9817762.0,1.1111111E7,1.1317356236584264,0.05374498639638557
0,42,7,9523135.0,1.1111111E7,1.1667492900184655,0.06697754528365035
0,42,8,9025762.0,1.1111111E7,1.231044093562405,0.09027360877850203
0,43,0,9489185.0,1.25E7,1.3172891033318457,0.11968109933758272
0,43,1,9733619.0,1.25E7,1.2842088846912951,0.10863567022076179
0,43,2,1.1667457E7,1.25E7,1.0713559947124724,0.02993380402486195
0,43,3,1.099868E7,1.25E7,1.1365000163656003,0.055569446314830226
0,43,4,1.0820785E7,1.25E7,1.1551842126056473,0.06265124495452655
0,43,5,8965100.0,1.25E7,1.394295657605604,0.14435487480355524
0,43,6,8407878.0,1.25E7,1.486700925013422,0.17222361164238942
0,43,7,8948504.0,1.25E7,1.3968815346118189,0.14515957644636882
0,44,0,1.0361635E7,1.6666666E7,1.6084976936554898,0.20642044252526728
0,44,1,1.0311456E7,1.6666666E7,1.6163251823990714,0.20852873930633958
0,44,2,1.0016392E7,1.6666666E7,1.6639390710746944,0.22113741956257213
